ID Desa,ID Kecamatan,ID KABUPATEN,ID PROVINSI,ID SLS,Provinsi,Kab/Kot,Kecamatan,Desa,Nama SLS
6104081002,6104081,6104,61,6104081002100400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI BURUNG,SAWAH DI 008P
6104081002,6104081,6104,61,6104081002200200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI BURUNG,HUTAN DI 001P
6104081002,6104081,6104,61,6104081002200500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI BURUNG,SEMAK BELUKAR DI 006P
6104081003,6104081,6104,61,6104081003000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 001 RW 01 DUSUN NELAYAN
6104081003,6104081,6104,61,6104081003000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 002 RW 01 DUSUN NELAYAN
6104081003,6104081,6104,61,6104081003000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 003 RW 01 DUSUN NELAYAN
6104081003,6104081,6104,61,6104081003000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 004 RW 02 DUSUN NELAYAN
6104081003,6104081,6104,61,6104081003000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 005 RW 02 DUSUN NELAYAN
6104081003,6104081,6104,61,6104081003000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 006 RW 02 DUSUN NELAYAN
6104081003,6104081,6104,61,6104081003000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 007 RW 03 DUSUN KEMUNING
6104081003,6104081,6104,61,6104081003000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 008 RW 03 DUSUN KEMUNING
6104081003,6104081,6104,61,6104081003000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 009 RW 03 DUSUN KEMUNING
6104081003,6104081,6104,61,6104081003001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 010 RW 04 DUSUN KEMUNING
6104081003,6104081,6104,61,6104081003001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 011 RW 04 DUSUN KEMUNING
6104081003,6104081,6104,61,6104081003001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 012 RW 05 DUSUN MAKMUR
6104081003,6104081,6104,61,6104081003001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 013 RW 05 DUSUN MAKMUR
6104081003,6104081,6104,61,6104081003001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 014 RW 05 DUSUN MAKMUR
6104081003,6104081,6104,61,6104081003001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 015 RW 06 DUSUN MAKMUR
6104081003,6104081,6104,61,6104081003001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 016 RW 06 DUSUN MAKMUR
6104081003,6104081,6104,61,6104081003001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 017 RW 07 DUSUN MAKMUR
6104081003,6104081,6104,61,6104081003001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 018 RW 07 DUSUN PELITA
6104081003,6104081,6104,61,6104081003001900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 019 RW 08 DUSUN PELITA
6104081003,6104081,6104,61,6104081003002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 020 RW 08 DUSUN PELITA
6104081003,6104081,6104,61,6104081003002100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,RT 021 RW 08 DUSUN PELITA
6104081003,6104081,6104,61,6104081003100100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,SAWAH DI 005P
6104081003,6104081,6104,61,6104081003100200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,SUNGAI PURUN BESAR,KEBUN KELAPA DI 008P
6104081004,6104081,6104,61,6104081004000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 001 RW 001 DUSUN KERANJI
6104081004,6104081,6104,61,6104081004000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 002 RW 001 DUSUN KERANJI
6104081004,6104081,6104,61,6104081004000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 003 RW 001 DUSUN KERANJI
6104081004,6104081,6104,61,6104081004000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 004 RW 002 DUSUN KERANJI
6104081004,6104081,6104,61,6104081004000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 005 RW 002 DUSUN KERANJI
6104081004,6104081,6104,61,6104081004000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 006 RW 003 DUSUN ASAM
6104081004,6104081,6104,61,6104081004000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 007 RW 003 DUSUN ASAM
6104081004,6104081,6104,61,6104081004000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 008 RW 004 DUSUN ASAM
6104081004,6104081,6104,61,6104081004000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 009 RW 004 DUSUN ASAM
6104081004,6104081,6104,61,6104081004001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PARIT BUGIS,RT 010 RW 004 DUSUN ASAM
6104081005,6104081,6104,61,6104081005000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 001 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 001 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 002 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 002 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 005 RW 002 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 006 RW 002 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 007 RW 015 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 008 RW 015 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 009 RW 015 DUSUN SUKA DAMAI
6104081005,6104081,6104,61,6104081005001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 003 DUSUN KARYA BAKTI
6104081005,6104081,6104,61,6104081005001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 003 DUSUN KARYA BAKTI
6104081005,6104081,6104,61,6104081005001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 004 DUSUN KARYA BAKTI
6104081005,6104081,6104,61,6104081005001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 004 DUSUN KARYA BAKTI
6104081005,6104081,6104,61,6104081005001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 005 RW 004 DUSUN KARYA BAKTI
6104081005,6104081,6104,61,6104081005001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 005 DUSUN SUKA MAJU
6104081005,6104081,6104,61,6104081005001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 005 DUSUN SUKA MAJU
6104081005,6104081,6104,61,6104081005001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 006 DUSUN SUKA MAJU
6104081005,6104081,6104,61,6104081005001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 006 DUSUN SUKA MAJU
6104081005,6104081,6104,61,6104081005001900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 007 DUSUN KARYA BERSAMA
6104081005,6104081,6104,61,6104081005002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 007 DUSUN KARYA BERSAMA
6104081005,6104081,6104,61,6104081005002100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 007 DUSUN KARYA BERSAMA
6104081005,6104081,6104,61,6104081005002200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 008 DUSUN KARYA BERSAMA
6104081005,6104081,6104,61,6104081005002300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 005 RW 008 DUSUN KARYA BERSAMA
6104081005,6104081,6104,61,6104081005002400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 009 DUSUN TANI MAKMUR
6104081005,6104081,6104,61,6104081005002500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 009 DUSUN TANI MAKMUR
6104081005,6104081,6104,61,6104081005002600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 010 DUSUN TANI MAKMUR
6104081005,6104081,6104,61,6104081005002700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 010 DUSUN TANI MAKMUR
6104081005,6104081,6104,61,6104081005002800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 011 DUSUN KARYA UTAMA
6104081005,6104081,6104,61,6104081005002900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 011 DUSUN KARYA UTAMA
6104081005,6104081,6104,61,6104081005003000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 012 DUSUN KARYA UTAMA
6104081005,6104081,6104,61,6104081005003100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 012 DUSUN KARYA UTAMA
6104081005,6104081,6104,61,6104081005003200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 001 RW 013 DUSUN SABAR MENANTI
6104081005,6104081,6104,61,6104081005003300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 002 RW 013 DUSUN SABAR MENANTI
6104081005,6104081,6104,61,6104081005003400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 003 RW 013 DUSUN SABAR MENANTI
6104081005,6104081,6104,61,6104081005003500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 004 RW 014 DUSUN SABAR MENANTI
6104081005,6104081,6104,61,6104081005003600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,RT 005 RW 014 DUSUN SABAR MENANTI
6104081005,6104081,6104,61,6104081005200100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI BESAR,HUTAN / SEMAK BELUKAR
6104081006,6104081,6104,61,6104081006000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 003 RW 001 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 002 RW 001 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 004 RW 001 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 005 RW 002 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 006 RW 002 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 007 RW 002 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 008 RW 002 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 009 RW 008 DUSUN CAHAYA INTAN
6104081006,6104081,6104,61,6104081006001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 011 RW 003 DUSUN CAHAYA INTAN
6104081006,6104081,6104,61,6104081006001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 012 RW 003 DUSUN CAHAYA INTAN
6104081006,6104081,6104,61,6104081006001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 013 RW 003 DUSUN CAHAYA INTAN
6104081006,6104081,6104,61,6104081006001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 014 RW 003 DUSUN CAHAYA INTAN
6104081006,6104081,6104,61,6104081006002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 015 RW 004 DUSUN LEMBAH HIJAU
6104081006,6104081,6104,61,6104081006002200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 017 RW 005 DUSUN LEMBAH HIJAU
6104081006,6104081,6104,61,6104081006002300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 018 RW 005 DUSUN LEMBAH HIJAU
6104081006,6104081,6104,61,6104081006002800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 021 RW 006 DUSUN TUNAS BARU
6104081006,6104081,6104,61,6104081006002900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 022 RW 006 DUSUN TUNAS BARU
6104081006,6104081,6104,61,6104081006003100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 024 RW 007 DUSUN TUNAS BARU
6104081006,6104081,6104,61,6104081006003500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 010 RW 008 DUSUN CAHAYA
6104081006,6104081,6104,61,6104081006003600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 016 RW 004 DUSUN LEMBAH HIJAU
6104081006,6104081,6104,61,6104081006003700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 019 RW 005 DUSUN LEMBAH HIJAU
6104081006,6104081,6104,61,6104081006003800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 023 RW 007 DUSUN TUNAS BARU
6104081006,6104081,6104,61,6104081006003900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 025 RW 007 DUSUN TUNAS BARU
6104081006,6104081,6104,61,6104081006004000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 020 RW 006 DUSUN LEMBAH HIJAU
6104081006,6104081,6104,61,6104081006004100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,RT 001 RW 001 DUSUN KARYA UTAMA
6104081006,6104081,6104,61,6104081006200100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SEGEDONG,PENITI DALAM II,BLOK PERSIAPAN
6104090001,6104090,6104,61,6104090001000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 001 RW 01 DUSUN NIKMAT
6104090001,6104090,6104,61,6104090001000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 002 RW 01 DUSUN NIKMAT
6104090001,6104090,6104,61,6104090001000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 003 RW 02 DUSUN NIKMAT
6104090001,6104090,6104,61,6104090001000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 004 RW 02 DUSUN NIKMAT
6104090001,6104090,6104,61,6104090001000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 005 RW 03 DUSUN KARYA
6104090001,6104090,6104,61,6104090001000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 006 RW 03 DUSUN KARYA
6104090001,6104090,6104,61,6104090001000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 007 RW 04 DUSUN KARYA
6104090001,6104090,6104,61,6104090001000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 008 RW 04 DUSUN KARYA
6104090001,6104090,6104,61,6104090001000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 009 RW 05 DUSUN SWADAYA
6104090001,6104090,6104,61,6104090001001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 010 RW 05 DUSUN SWADAYA
6104090001,6104090,6104,61,6104090001001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 011 RW 06 DUSUN SWADAYA
6104090001,6104090,6104,61,6104090001001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 012 RW 06 DUSUN SWADAYA
6104090001,6104090,6104,61,6104090001001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 013 RW 07 DUSUN SWADAYA
6104090001,6104090,6104,61,6104090001001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 014 RW 07 DUSUN SEJAHTERA
6104090001,6104090,6104,61,6104090001001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 015 RW 08 DUSUN SEJAHTERA
6104090001,6104090,6104,61,6104090001001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 016 RW 08 DUSUN SEJAHTERA
6104090001,6104090,6104,61,6104090001001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 017 RW 09 DUSUN BAHAGIAH
6104090001,6104090,6104,61,6104090001001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 018 RW 09 DUSUN BAHAGIAH
6104090001,6104090,6104,61,6104090001001900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 019 RW 010 DUSUN BAHAGIAH
6104090001,6104090,6104,61,6104090001002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 020 RW 010 DUSUN BAHAGIAH
6104090001,6104090,6104,61,6104090001002100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,RT 021 RW 010 DUSUN BAHAGIAH
6104090001,6104090,6104,61,6104090001100100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,PERKEBUNAN SAWIT
6104090001,6104090,6104,61,6104090001100300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,PERKEBUNAN SAWIT
6104090001,6104090,6104,61,6104090001200200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,SUNGAI PURUN KECIL,HUTAN DI 007P
6104090003,6104090,6104,61,6104090003000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 001 RW 01 DUSUN TERATAI
6104090003,6104090,6104,61,6104090003000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 002 RW 01 DUSUN TERATAI
6104090003,6104090,6104,61,6104090003000300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 003 RW 02 DUSUN TERATAI
6104090003,6104090,6104,61,6104090003000400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 004 RW 02 DUSUN TERATAI
6104090003,6104090,6104,61,6104090003000500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 005 RW 03 DUSUN BABUSSALAM
6104090003,6104090,6104,61,6104090003000600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 006 RW 03 DUSUN BABUSSALAM
6104090003,6104090,6104,61,6104090003000700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 007 RW 04 DUSUN BABUSSALAM
6104090003,6104090,6104,61,6104090003000800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 008 RW 04 DUSUN BABUSSALAM
6104090003,6104090,6104,61,6104090003000900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 009 RW 05 DUSUN BABUSSALAM
6104090003,6104090,6104,61,6104090003001000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 010 RW 05 DUSUN SUI DAYAK
6104090003,6104090,6104,61,6104090003001100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 011 RW 06 DUSUN SUI DAYAK
6104090003,6104090,6104,61,6104090003001200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 012 RW 06 DUSUN SUI DAYAK
6104090003,6104090,6104,61,6104090003001300,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 013 RW 06 DUSUN SUI DAYAK
6104090003,6104090,6104,61,6104090003001400,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 014 RW 07 DUSUN PENIRAMAN DALAM
6104090003,6104090,6104,61,6104090003001500,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 015 RW 07 DUSUN PENIRAMAN DALAM
6104090003,6104090,6104,61,6104090003001600,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 016 RW 08 DUSUN PENIRAMAN DALAM
6104090003,6104090,6104,61,6104090003001700,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 017 RW 08 DUSUN PENIRAMAN DALAM
6104090003,6104090,6104,61,6104090003001800,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 018 RW 09 DUSUN DANAU
6104090003,6104090,6104,61,6104090003001900,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 019 RW 09 DUSUN DANAU
6104090003,6104090,6104,61,6104090003002000,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 020 RW 010 DUSUN DANAU
6104090003,6104090,6104,61,6104090003002100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 021 RW 010 DUSUN DANAU
6104090003,6104090,6104,61,6104090003002200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,RT 022 RW 010 DUSUN DANAU
6104090003,6104090,6104,61,6104090003200100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,PADANG RUMPUT 013P
6104090003,6104090,6104,61,6104090003200200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,PENIRAMAN,HUTAN DI 002P
6104090004,6104090,6104,61,6104090004000100,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 001 RW 01 DUSUN 01
6104090004,6104090,6104,61,6104090004000200,KALIMANTAN BARAT,KABUPATEN MEMPAWAH,SUNGAI PINYUH,NUSAPATI,RT 002 RW 01 DUSUN 01
